timestamp,filepath,label,color,piece,square_name,square_index,h8_path,g8_path
20250826_165252_307640,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_165252_307640_rot270.png,empty,none,empty,E2,33,,
20250826_165252_630452,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165252_630452.png,empty,none,empty,E7,38,,
20250826_165252_630452,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165252_630452_rot90.png,empty,none,empty,E7,38,,
20250826_165252_630452,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165252_630452_rot180.png,empty,none,empty,E7,38,,
20250826_165252_630452,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165252_630452_rot270.png,empty,none,empty,E7,38,,
20250826_165252_958930,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165252_958930.png,empty,none,empty,E8,39,,
20250826_165252_958930,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165252_958930_rot90.png,empty,none,empty,E8,39,,
20250826_165252_958930,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165252_958930_rot180.png,empty,none,empty,E8,39,,
20250826_165252_958930,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165252_958930_rot270.png,empty,none,empty,E8,39,,
20250826_165253_286156,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165253_286156.png,empty,none,empty,F1,40,,
20250826_165253_286156,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165253_286156_rot90.png,empty,none,empty,F1,40,,
20250826_165253_286156,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165253_286156_rot180.png,empty,none,empty,F1,40,,
20250826_165253_286156,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165253_286156_rot270.png,empty,none,empty,F1,40,,
20250826_165253_622372,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165253_622372.png,empty,none,empty,F2,41,,
20250826_165253_622372,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165253_622372_rot90.png,empty,none,empty,F2,41,,
20250826_165253_622372,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165253_622372_rot180.png,empty,none,empty,F2,41,,
20250826_165253_622372,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165253_622372_rot270.png,empty,none,empty,F2,41,,
20250826_165253_951331,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165253_951331.png,empty,none,empty,F7,46,,
20250826_165253_951331,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165253_951331_rot90.png,empty,none,empty,F7,46,,
20250826_165253_951331,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165253_951331_rot180.png,empty,none,empty,F7,46,,
20250826_165253_951331,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165253_951331_rot270.png,empty,none,empty,F7,46,,
20250826_165254_388649,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165254_388649.png,empty,none,empty,F8,47,,
20250826_165254_388649,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165254_388649_rot90.png,empty,none,empty,F8,47,,
20250826_165254_388649,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165254_388649_rot180.png,empty,none,empty,F8,47,,
20250826_165254_388649,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F8_20250826_165254_388649_rot270.png,empty,none,empty,F8,47,,
20250826_165254_857236,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165254_857236.png,empty,none,empty,G1,48,,
20250826_165254_857236,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165254_857236_rot90.png,empty,none,empty,G1,48,,
20250826_165254_857236,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165254_857236_rot180.png,empty,none,empty,G1,48,,
20250826_165254_857236,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G1_20250826_165254_857236_rot270.png,empty,none,empty,G1,48,,
20250826_165255_286215,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165255_286215.png,empty,none,empty,G2,49,,
20250826_165255_286215,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165255_286215_rot90.png,empty,none,empty,G2,49,,
20250826_165255_286215,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165255_286215_rot180.png,empty,none,empty,G2,49,,
20250826_165255_286215,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G2_20250826_165255_286215_rot270.png,empty,none,empty,G2,49,,
20250826_165255_654037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165255_654037.png,empty,none,empty,G7,54,,
20250826_165255_654037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165255_654037_rot90.png,empty,none,empty,G7,54,,
20250826_165255_654037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165255_654037_rot180.png,empty,none,empty,G7,54,,
20250826_165255_654037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_165255_654037_rot270.png,empty,none,empty,G7,54,,
20250826_165256_002912,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165256_002912.png,empty,none,empty,G8,55,,
20250826_165256_002912,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165256_002912_rot90.png,empty,none,empty,G8,55,,
20250826_165256_002912,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165256_002912_rot180.png,empty,none,empty,G8,55,,
20250826_165256_002912,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G8_20250826_165256_002912_rot270.png,empty,none,empty,G8,55,,
20250826_165256_381545,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165256_381545.png,empty,none,empty,H1,56,,
20250826_165256_381545,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165256_381545_rot90.png,empty,none,empty,H1,56,,
20250826_165256_381545,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165256_381545_rot180.png,empty,none,empty,H1,56,,
20250826_165256_381545,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H1_20250826_165256_381545_rot270.png,empty,none,empty,H1,56,,
20250826_165256_746319,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165256_746319.png,empty,none,empty,H2,57,,
20250826_165256_746319,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165256_746319_rot90.png,empty,none,empty,H2,57,,
20250826_165256_746319,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165256_746319_rot180.png,empty,none,empty,H2,57,,
20250826_165256_746319,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_165256_746319_rot270.png,empty,none,empty,H2,57,,
20250826_165257_174631,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165257_174631.png,empty,none,empty,H7,62,,
20250826_165257_174631,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165257_174631_rot90.png,empty,none,empty,H7,62,,
20250826_165257_174631,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165257_174631_rot180.png,empty,none,empty,H7,62,,
20250826_165257_174631,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_165257_174631_rot270.png,empty,none,empty,H7,62,,
20250826_165257_618787,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165257_618787.png,empty,none,empty,H8,63,,
20250826_165257_618787,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165257_618787_rot90.png,empty,none,empty,H8,63,,
20250826_165257_618787,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165257_618787_rot180.png,empty,none,empty,H8,63,,
20250826_165257_618787,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H8_20250826_165257_618787_rot270.png,empty,none,empty,H8,63,,
20250826_165317_329481,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165317_329481.png,empty,none,empty,A1,0,,
20250826_165317_329481,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165317_329481_rot90.png,empty,none,empty,A1,0,,
20250826_165317_329481,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165317_329481_rot180.png,empty,none,empty,A1,0,,
20250826_165317_329481,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A1_20250826_165317_329481_rot270.png,empty,none,empty,A1,0,,
20250826_165317_721057,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165317_721057.png,empty,none,empty,A2,1,,
20250826_165317_721057,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165317_721057_rot90.png,empty,none,empty,A2,1,,
20250826_165317_721057,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165317_721057_rot180.png,empty,none,empty,A2,1,,
20250826_165317_721057,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_165317_721057_rot270.png,empty,none,empty,A2,1,,
20250826_165317_983386,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165317_983386.png,empty,none,empty,A6,5,,
20250826_165317_983386,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165317_983386_rot90.png,empty,none,empty,A6,5,,
20250826_165317_983386,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165317_983386_rot180.png,empty,none,empty,A6,5,,
20250826_165317_983386,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_165317_983386_rot270.png,empty,none,empty,A6,5,,
20250826_165318_231998,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165318_231998.png,empty,none,empty,A7,6,,
20250826_165318_231998,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165318_231998_rot90.png,empty,none,empty,A7,6,,
20250826_165318_231998,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165318_231998_rot180.png,empty,none,empty,A7,6,,
20250826_165318_231998,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_165318_231998_rot270.png,empty,none,empty,A7,6,,
20250826_165318_487206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165318_487206.png,empty,none,empty,A8,7,,
20250826_165318_487206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165318_487206_rot90.png,empty,none,empty,A8,7,,
20250826_165318_487206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165318_487206_rot180.png,empty,none,empty,A8,7,,
20250826_165318_487206,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A8_20250826_165318_487206_rot270.png,empty,none,empty,A8,7,,
20250826_165318_723775,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165318_723775.png,empty,none,empty,B1,8,,
20250826_165318_723775,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165318_723775_rot90.png,empty,none,empty,B1,8,,
20250826_165318_723775,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165318_723775_rot180.png,empty,none,empty,B1,8,,
20250826_165318_723775,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B1_20250826_165318_723775_rot270.png,empty,none,empty,B1,8,,
20250826_165318_980668,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165318_980668.png,empty,none,empty,B2,9,,
20250826_165318_980668,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165318_980668_rot90.png,empty,none,empty,B2,9,,
20250826_165318_980668,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165318_980668_rot180.png,empty,none,empty,B2,9,,
20250826_165318_980668,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_165318_980668_rot270.png,empty,none,empty,B2,9,,
20250826_165319_215249,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165319_215249.png,empty,none,empty,B6,13,,
20250826_165319_215249,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165319_215249_rot90.png,empty,none,empty,B6,13,,
20250826_165319_215249,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165319_215249_rot180.png,empty,none,empty,B6,13,,
20250826_165319_215249,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_165319_215249_rot270.png,empty,none,empty,B6,13,,
20250826_165319_451751,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165319_451751.png,empty,none,empty,B7,14,,
20250826_165319_451751,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165319_451751_rot90.png,empty,none,empty,B7,14,,
20250826_165319_451751,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165319_451751_rot180.png,empty,none,empty,B7,14,,
20250826_165319_451751,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_165319_451751_rot270.png,empty,none,empty,B7,14,,
20250826_165319_689315,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165319_689315.png,empty,none,empty,B8,15,,
20250826_165319_689315,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165319_689315_rot90.png,empty,none,empty,B8,15,,
20250826_165319_689315,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165319_689315_rot180.png,empty,none,empty,B8,15,,
20250826_165319_689315,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B8_20250826_165319_689315_rot270.png,empty,none,empty,B8,15,,
20250826_165319_938728,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165319_938728.png,empty,none,empty,C1,16,,
20250826_165319_938728,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165319_938728_rot90.png,empty,none,empty,C1,16,,
20250826_165319_938728,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165319_938728_rot180.png,empty,none,empty,C1,16,,
20250826_165319_938728,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C1_20250826_165319_938728_rot270.png,empty,none,empty,C1,16,,
20250826_165320_196084,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165320_196084.png,empty,none,empty,C2,17,,
20250826_165320_196084,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165320_196084_rot90.png,empty,none,empty,C2,17,,
20250826_165320_196084,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165320_196084_rot180.png,empty,none,empty,C2,17,,
20250826_165320_196084,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C2_20250826_165320_196084_rot270.png,empty,none,empty,C2,17,,
20250826_165320_461458,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165320_461458.png,empty,none,empty,C6,21,,
20250826_165320_461458,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165320_461458_rot90.png,empty,none,empty,C6,21,,
20250826_165320_461458,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165320_461458_rot180.png,empty,none,empty,C6,21,,
20250826_165320_461458,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C6_20250826_165320_461458_rot270.png,empty,none,empty,C6,21,,
20250826_165320_706546,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165320_706546.png,empty,none,empty,C7,22,,
20250826_165320_706546,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165320_706546_rot90.png,empty,none,empty,C7,22,,
20250826_165320_706546,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165320_706546_rot180.png,empty,none,empty,C7,22,,
20250826_165320_706546,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C7_20250826_165320_706546_rot270.png,empty,none,empty,C7,22,,
20250826_165320_958778,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165320_958778.png,empty,none,empty,C8,23,,
20250826_165320_958778,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165320_958778_rot90.png,empty,none,empty,C8,23,,
20250826_165320_958778,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165320_958778_rot180.png,empty,none,empty,C8,23,,
20250826_165320_958778,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/C8_20250826_165320_958778_rot270.png,empty,none,empty,C8,23,,
20250826_165321_218813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165321_218813.png,empty,none,empty,D1,24,,
20250826_165321_218813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165321_218813_rot90.png,empty,none,empty,D1,24,,
20250826_165321_218813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165321_218813_rot180.png,empty,none,empty,D1,24,,
20250826_165321_218813,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D1_20250826_165321_218813_rot270.png,empty,none,empty,D1,24,,
20250826_165321_480207,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_165321_480207.png,empty,none,empty,D2,25,,
20250826_165321_480207,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_165321_480207_rot90.png,empty,none,empty,D2,25,,
20250826_165321_480207,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_165321_480207_rot180.png,empty,none,empty,D2,25,,
20250826_165321_480207,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D2_20250826_165321_480207_rot270.png,empty,none,empty,D2,25,,
20250826_165321_726913,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D6_20250826_165321_726913.png,empty,none,empty,D6,29,,
20250826_165321_726913,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D6_20250826_165321_726913_rot90.png,empty,none,empty,D6,29,,
20250826_165321_726913,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D6_20250826_165321_726913_rot180.png,empty,none,empty,D6,29,,
20250826_165321_726913,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D6_20250826_165321_726913_rot270.png,empty,none,empty,D6,29,,
20250826_165322_015353,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D7_20250826_165322_015353.png,empty,none,empty,D7,30,,
20250826_165322_015353,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D7_20250826_165322_015353_rot90.png,empty,none,empty,D7,30,,
20250826_165322_015353,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D7_20250826_165322_015353_rot180.png,empty,none,empty,D7,30,,
20250826_165322_015353,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D7_20250826_165322_015353_rot270.png,empty,none,empty,D7,30,,
20250826_165322_271884,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D8_20250826_165322_271884.png,empty,none,empty,D8,31,,
20250826_165322_271884,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D8_20250826_165322_271884_rot90.png,empty,none,empty,D8,31,,
20250826_165322_271884,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D8_20250826_165322_271884_rot180.png,empty,none,empty,D8,31,,
20250826_165322_271884,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/D8_20250826_165322_271884_rot270.png,empty,none,empty,D8,31,,
20250826_165322_529827,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_165322_529827.png,empty,none,empty,E1,32,,
20250826_165322_529827,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_165322_529827_rot90.png,empty,none,empty,E1,32,,
20250826_165322_529827,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_165322_529827_rot180.png,empty,none,empty,E1,32,,
20250826_165322_529827,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E1_20250826_165322_529827_rot270.png,empty,none,empty,E1,32,,
20250826_165322_783706,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_165322_783706.png,empty,none,empty,E2,33,,
20250826_165322_783706,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_165322_783706_rot90.png,empty,none,empty,E2,33,,
20250826_165322_783706,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_165322_783706_rot180.png,empty,none,empty,E2,33,,
20250826_165322_783706,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E2_20250826_165322_783706_rot270.png,empty,none,empty,E2,33,,
20250826_165323_057099,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E6_20250826_165323_057099.png,empty,none,empty,E6,37,,
20250826_165323_057099,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E6_20250826_165323_057099_rot90.png,empty,none,empty,E6,37,,
20250826_165323_057099,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E6_20250826_165323_057099_rot180.png,empty,none,empty,E6,37,,
20250826_165323_057099,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E6_20250826_165323_057099_rot270.png,empty,none,empty,E6,37,,
20250826_165323_321548,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165323_321548.png,empty,none,empty,E7,38,,
20250826_165323_321548,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165323_321548_rot90.png,empty,none,empty,E7,38,,
20250826_165323_321548,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165323_321548_rot180.png,empty,none,empty,E7,38,,
20250826_165323_321548,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E7_20250826_165323_321548_rot270.png,empty,none,empty,E7,38,,
20250826_165323_588576,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165323_588576.png,empty,none,empty,E8,39,,
20250826_165323_588576,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165323_588576_rot90.png,empty,none,empty,E8,39,,
20250826_165323_588576,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165323_588576_rot180.png,empty,none,empty,E8,39,,
20250826_165323_588576,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/E8_20250826_165323_588576_rot270.png,empty,none,empty,E8,39,,
20250826_165323_849117,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165323_849117.png,empty,none,empty,F1,40,,
20250826_165323_849117,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165323_849117_rot90.png,empty,none,empty,F1,40,,
20250826_165323_849117,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165323_849117_rot180.png,empty,none,empty,F1,40,,
20250826_165323_849117,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F1_20250826_165323_849117_rot270.png,empty,none,empty,F1,40,,
20250826_165324_119252,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165324_119252.png,empty,none,empty,F2,41,,
20250826_165324_119252,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165324_119252_rot90.png,empty,none,empty,F2,41,,
20250826_165324_119252,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165324_119252_rot180.png,empty,none,empty,F2,41,,
20250826_165324_119252,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F2_20250826_165324_119252_rot270.png,empty,none,empty,F2,41,,
20250826_165324_391769,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F6_20250826_165324_391769.png,empty,none,empty,F6,45,,
20250826_165324_391769,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F6_20250826_165324_391769_rot90.png,empty,none,empty,F6,45,,
20250826_165324_391769,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F6_20250826_165324_391769_rot180.png,empty,none,empty,F6,45,,
20250826_165324_391769,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F6_20250826_165324_391769_rot270.png,empty,none,empty,F6,45,,
20250826_165324_670245,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165324_670245.png,empty,none,empty,F7,46,,
20250826_165324_670245,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165324_670245_rot90.png,empty,none,empty,F7,46,,
20250826_165324_670245,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/F7_20250826_165324_670245_rot180.png,empty,none,empty,F7,46,,
